"Gridcode","species"
101164,"Mus musculus"
101164,"Felis chaus"
101164,"Panthera tigris"
101164,"Lutra lutra"
101164,"Prionailurus bengalensis"
101164,"Catopuma temminckii"
101164,"Canis lupus"
101164,"Macaca mulatta"
101164,"Martes flavigula"
101164,"Martes foina"
101164,"Mustela kathiah"
101164,"Mustela sibirica"
101164,"Paradoxurus hermaphroditus"
101164,"Viverra zibetha"
101164,"Viverricula indica"
101164,"Pteropus medius"
101164,"Panthera pardus"
101165,"Naemorhedus goral"
101165,"Semnopithecus hector"
101165,"Semnopithecus schistaceus"
101165,"Rhinoceros unicornis"
101165,"Rhinolophus ferrumequinum"
101165,"Myotis nipalensis"
101165,"Rhinolophus lepidus"
101165,"Rhinolophus macrotis"
101165,"Rhinolophus affinis"
101165,"Rhinolophus pusillus"
101165,"Rousettus leschenaultii"
101165,"Nyctalus montanus"
101165,"Lyroderma lyra"
101165,"Barbastella leucomelas"
101165,"Scotophilus heathii"
101165,"Myotis muricola"
101165,"Murina huttoni"
101165,"Hipposideros armiger"
101165,"Cynopterus sphinx"
101165,"Pipistrellus javanicus"
101165,"Pipistrellus coromandra"
101165,"Axis axis"
101165,"Muntiacus vaginalis"
101165,"Suncus murinus"
101165,"Suncus stoliczkanus"
101165,"Mus cervicolor"
101165,"Tatera indica"
101165,"Niviventer niviventer"
101165,"Vandeleuria oleracea"
101165,"Sus scrofa"
101165,"Caprolagus hispidus"
101165,"Hyaena hyaena"
101165,"Mellivora capensis"
101165,"Tetracerus quadricornis"
101165,"Platanista gangetica"
101165,"Prionailurus rubiginosus"
101165,"Moschiola indica"
101165,"Urva auropunctata"
101165,"Cuon alpinus"
101165,"Vulpes bengalensis"
101165,"Barbastella darjelingensis"
101165,"Plecotus wardi"
101165,"Plecotus homochrous"
101165,"Rusa unicolor"
101165,"Myotis formosus"
101165,"Bandicota bengalensis"
101165,"Bandicota indica"
101165,"Boselaphus tragocamelus"
101165,"Funambulus pennantii"
101165,"Golunda ellioti"
101165,"Mus booduga"
101165,"Mus saxicola"
101165,"Mus terricolor"
101165,"Niviventer fulvescens"
101165,"Rattus tanezumi"
101165,"Rattus pyctoris"
101165,"Manis crassicaudata"
101165,"Crocidura attenuata"
101165,"Capricornis sumatraensis"
101165,"Canis aureus"
101165,"Lutrogale perspicillata"
101165,"Aonyx cinereus"
101165,"Melursus ursinus"
101165,"Ursus thibetanus"
101165,"Manis pentadactyla"
101165,"Apodemus pallipes"
101165,"Vulpes vulpes"
101165,"Mus musculus"
101165,"Felis chaus"
101165,"Panthera tigris"
101165,"Lutra lutra"
101165,"Prionailurus bengalensis"
101165,"Catopuma temminckii"
101165,"Canis lupus"
101165,"Macaca mulatta"
101165,"Martes flavigula"
101165,"Martes foina"
101165,"Mustela kathiah"
101165,"Mustela sibirica"
101165,"Paradoxurus hermaphroditus"
101165,"Viverra zibetha"
101165,"Viverricula indica"
101165,"Pteropus medius"
101165,"Panthera pardus"
101166,"Naemorhedus goral"
101166,"Semnopithecus hector"
101166,"Semnopithecus schistaceus"
101166,"Macaca assamensis"
101166,"Macaca assamensis ssp. pelops"
101166,"Rhinoceros unicornis"
101166,"Rhinolophus ferrumequinum"
101166,"Myotis nipalensis"
101166,"Rhinolophus lepidus"
101166,"Rhinolophus macrotis"
101166,"Rhinolophus affinis"
101166,"Rhinolophus pusillus"
101166,"Rousettus leschenaultii"
101166,"Nyctalus montanus"
101166,"Lyroderma lyra"
101166,"Barbastella leucomelas"
101166,"Scotophilus heathii"
101166,"Myotis muricola"
101166,"Murina huttoni"
101166,"Hipposideros armiger"
101166,"Cynopterus sphinx"
101166,"Pipistrellus javanicus"
101166,"Pipistrellus coromandra"
101166,"Axis axis"
101166,"Muntiacus vaginalis"
101166,"Suncus murinus"
101166,"Suncus stoliczkanus"
101166,"Mus cervicolor"
101166,"Tatera indica"
101166,"Niviventer niviventer"
101166,"Vandeleuria oleracea"
101166,"Sus scrofa"
101166,"Caprolagus hispidus"
101166,"Hyaena hyaena"
101166,"Mellivora capensis"
101166,"Tetracerus quadricornis"
101166,"Platanista gangetica"
101166,"Prionailurus rubiginosus"
101166,"Cuon alpinus"
101166,"Vulpes bengalensis"
101166,"Barbastella darjelingensis"
101166,"Plecotus wardi"
101166,"Plecotus homochrous"
101166,"Rusa unicolor"
101166,"Myotis formosus"
101166,"Bandicota bengalensis"
101166,"Bandicota indica"
101166,"Boselaphus tragocamelus"
101166,"Funambulus pennantii"
101166,"Golunda ellioti"
101166,"Mus booduga"
101166,"Mus saxicola"
101166,"Mus terricolor"
101166,"Niviventer fulvescens"
101166,"Rattus tanezumi"
101166,"Rattus pyctoris"
101166,"Manis crassicaudata"
101166,"Crocidura attenuata"
101166,"Capricornis sumatraensis"
101166,"Canis aureus"
101166,"Lutrogale perspicillata"
101166,"Aonyx cinereus"
101166,"Melursus ursinus"
101166,"Ursus thibetanus"
101166,"Manis pentadactyla"
101166,"Apodemus pallipes"
101166,"Vulpes vulpes"
101166,"Mus musculus"
101166,"Felis chaus"
101166,"Panthera tigris"
101166,"Lutra lutra"
101166,"Prionailurus bengalensis"
101166,"Catopuma temminckii"
101166,"Canis lupus"
101166,"Macaca mulatta"
101166,"Martes flavigula"
101166,"Martes foina"
101166,"Mustela kathiah"
101166,"Mustela sibirica"
101166,"Paradoxurus hermaphroditus"
101166,"Viverra zibetha"
101166,"Viverricula indica"
101166,"Pteropus medius"
101166,"Panthera pardus"
101167,"Naemorhedus goral"
101167,"Semnopithecus hector"
101167,"Semnopithecus schistaceus"
101167,"Macaca assamensis"
101167,"Macaca assamensis ssp. pelops"
101167,"Rhinoceros unicornis"
101167,"Rhinolophus ferrumequinum"
101167,"Myotis nipalensis"
101167,"Rhinolophus lepidus"
101167,"Rhinolophus macrotis"
101167,"Rhinolophus affinis"
101167,"Rhinolophus pusillus"
101167,"Rousettus leschenaultii"
101167,"Nyctalus montanus"
101167,"Lyroderma lyra"
101167,"Barbastella leucomelas"
101167,"Scotophilus heathii"
101167,"Myotis muricola"
101167,"Murina huttoni"
101167,"Hipposideros armiger"
101167,"Cynopterus sphinx"
101167,"Pipistrellus javanicus"
101167,"Pipistrellus coromandra"
101167,"Axis axis"
101167,"Muntiacus vaginalis"
101167,"Suncus murinus"
101167,"Suncus stoliczkanus"
101167,"Mus cervicolor"
101167,"Tatera indica"
101167,"Niviventer niviventer"
101167,"Vandeleuria oleracea"
101167,"Sus scrofa"
101167,"Caprolagus hispidus"
101167,"Hyaena hyaena"
101167,"Tetracerus quadricornis"
101167,"Platanista gangetica"
101167,"Prionailurus rubiginosus"
101167,"Cuon alpinus"
101167,"Vulpes bengalensis"
101167,"Barbastella darjelingensis"
101167,"Plecotus wardi"
101167,"Plecotus homochrous"
101167,"Rusa unicolor"
101167,"Myotis formosus"
101167,"Bandicota bengalensis"
101167,"Bandicota indica"
101167,"Boselaphus tragocamelus"
101167,"Funambulus pennantii"
101167,"Golunda ellioti"
101167,"Mus booduga"
101167,"Mus saxicola"
101167,"Mus terricolor"
101167,"Niviventer fulvescens"
101167,"Rattus tanezumi"
101167,"Rattus pyctoris"
101167,"Manis crassicaudata"
101167,"Crocidura attenuata"
101167,"Capricornis sumatraensis"
101167,"Canis aureus"
101167,"Aonyx cinereus"
101167,"Ursus thibetanus"
101167,"Manis pentadactyla"
101167,"Apodemus pallipes"
101167,"Vulpes vulpes"
101167,"Mus musculus"
101167,"Felis chaus"
101167,"Panthera tigris"
101167,"Lutra lutra"
101167,"Prionailurus bengalensis"
101167,"Catopuma temminckii"
101167,"Canis lupus"
101167,"Macaca mulatta"
101167,"Martes flavigula"
101167,"Martes foina"
101167,"Mustela kathiah"
101167,"Mustela sibirica"
101167,"Paradoxurus hermaphroditus"
101167,"Viverra zibetha"
101167,"Viverricula indica"
101167,"Pteropus medius"
101167,"Panthera pardus"
101168,"Naemorhedus goral"
101168,"Semnopithecus hector"
101168,"Semnopithecus schistaceus"
101168,"Macaca assamensis"
101168,"Macaca assamensis ssp. pelops"
101168,"Rhinoceros unicornis"
101168,"Rhinolophus ferrumequinum"
101168,"Myotis nipalensis"
101168,"Rhinolophus lepidus"
101168,"Rhinolophus macrotis"
101168,"Rhinolophus affinis"
101168,"Rhinolophus pusillus"
101168,"Rousettus leschenaultii"
101168,"Nyctalus montanus"
101168,"Lyroderma lyra"
101168,"Barbastella leucomelas"
101168,"Scotophilus heathii"
101168,"Myotis muricola"
101168,"Murina huttoni"
101168,"Hipposideros armiger"
101168,"Cynopterus sphinx"
101168,"Pipistrellus javanicus"
101168,"Pipistrellus coromandra"
101168,"Muntiacus vaginalis"
101168,"Suncus murinus"
101168,"Suncus etruscus"
101168,"Suncus stoliczkanus"
101168,"Mus cervicolor"
101168,"Tatera indica"
101168,"Niviventer niviventer"
101168,"Vandeleuria oleracea"
101168,"Sus scrofa"
101168,"Caprolagus hispidus"
101168,"Hyaena hyaena"
101168,"Tetracerus quadricornis"
101168,"Platanista gangetica"
101168,"Cuon alpinus"
101168,"Vulpes bengalensis"
101168,"Barbastella darjelingensis"
101168,"Plecotus wardi"
101168,"Plecotus homochrous"
101168,"Rusa unicolor"
101168,"Myotis formosus"
101168,"Bandicota bengalensis"
101168,"Bandicota indica"
101168,"Boselaphus tragocamelus"
101168,"Funambulus pennantii"
101168,"Mus booduga"
101168,"Mus terricolor"
101168,"Niviventer fulvescens"
101168,"Rattus tanezumi"
101168,"Rattus pyctoris"
101168,"Crocidura attenuata"
101168,"Capricornis sumatraensis"
101168,"Canis aureus"
101168,"Aonyx cinereus"
101168,"Ursus thibetanus"
101168,"Manis pentadactyla"
101168,"Apodemus pallipes"
101168,"Vulpes vulpes"
101168,"Mus musculus"
101168,"Felis chaus"
101168,"Panthera tigris"
101168,"Lutra lutra"
101168,"Prionailurus bengalensis"
101168,"Catopuma temminckii"
101168,"Canis lupus"
101168,"Macaca mulatta"
101168,"Martes flavigula"
101168,"Martes foina"
101168,"Mustela kathiah"
101168,"Mustela sibirica"
101168,"Paradoxurus hermaphroditus"
101168,"Viverra zibetha"
101168,"Viverricula indica"
101168,"Pteropus medius"
101168,"Panthera pardus"
101169,"Naemorhedus goral"
101169,"Semnopithecus hector"
101169,"Semnopithecus schistaceus"
101169,"Macaca assamensis"
101169,"Macaca assamensis ssp. pelops"
101169,"Rhinoceros unicornis"
101169,"Rhinolophus ferrumequinum"
101169,"Myotis nipalensis"
101169,"Rhinolophus lepidus"
101169,"Rhinolophus macrotis"
101169,"Rhinolophus affinis"
101169,"Rhinolophus pusillus"
101169,"Rousettus leschenaultii"
101169,"Nyctalus montanus"
101169,"Lyroderma lyra"
101169,"Barbastella leucomelas"
101169,"Scotophilus heathii"
101169,"Myotis muricola"
101169,"Murina huttoni"
101169,"Hipposideros armiger"
101169,"Cynopterus sphinx"
101169,"Pipistrellus javanicus"
101169,"Pipistrellus coromandra"
101169,"Muntiacus vaginalis"
101169,"Suncus murinus"
101169,"Suncus etruscus"
101169,"Suncus stoliczkanus"
101169,"Mus cervicolor"
101169,"Tatera indica"
101169,"Niviventer niviventer"
101169,"Vandeleuria oleracea"
101169,"Sus scrofa"
101169,"Caprolagus hispidus"
101169,"Hyaena hyaena"
101169,"Tetracerus quadricornis"
101169,"Moschus leucogaster"
101169,"Cuon alpinus"
101169,"Vulpes bengalensis"
101169,"Barbastella darjelingensis"
101169,"Plecotus wardi"
101169,"Plecotus homochrous"
101169,"Rusa unicolor"
101169,"Myotis formosus"
101169,"Bandicota bengalensis"
101169,"Bandicota indica"
101169,"Boselaphus tragocamelus"
101169,"Funambulus pennantii"
101169,"Mus booduga"
101169,"Mus terricolor"
101169,"Niviventer fulvescens"
101169,"Rattus tanezumi"
101169,"Rattus pyctoris"
101169,"Crocidura attenuata"
101169,"Capricornis sumatraensis"
101169,"Canis aureus"
101169,"Aonyx cinereus"
101169,"Ursus thibetanus"
101169,"Manis pentadactyla"
101169,"Apodemus pallipes"
101169,"Vulpes vulpes"
101169,"Mus musculus"
101169,"Felis chaus"
101169,"Panthera tigris"
101169,"Lutra lutra"
101169,"Prionailurus bengalensis"
101169,"Catopuma temminckii"
101169,"Canis lupus"
101169,"Macaca mulatta"
101169,"Martes flavigula"
101169,"Martes foina"
101169,"Mustela kathiah"
101169,"Mustela sibirica"
101169,"Paguma larvata"
101169,"Paradoxurus hermaphroditus"
101169,"Viverra zibetha"
101169,"Viverricula indica"
101169,"Pteropus medius"
101169,"Panthera pardus"
101170,"Naemorhedus goral"
101170,"Semnopithecus hector"
101170,"Semnopithecus schistaceus"
101170,"Macaca assamensis"
101170,"Macaca assamensis ssp. pelops"
101170,"Rhinoceros unicornis"
101170,"Rhinolophus ferrumequinum"
101170,"Myotis nipalensis"
101170,"Rhinolophus lepidus"
101170,"Rhinolophus macrotis"
101170,"Rhinolophus affinis"
101170,"Rhinolophus pusillus"
101170,"Rousettus leschenaultii"
101170,"Nyctalus montanus"
101170,"Lyroderma lyra"
101170,"Barbastella leucomelas"
101170,"Scotophilus heathii"
101170,"Myotis muricola"
101170,"Murina huttoni"
101170,"Hipposideros armiger"
101170,"Cynopterus sphinx"
101170,"Pipistrellus javanicus"
101170,"Pipistrellus coromandra"
101170,"Muntiacus vaginalis"
101170,"Suncus murinus"
101170,"Suncus etruscus"
101170,"Suncus stoliczkanus"
101170,"Mus cervicolor"
101170,"Tatera indica"
101170,"Niviventer niviventer"
101170,"Vandeleuria oleracea"
101170,"Sus scrofa"
101170,"Caprolagus hispidus"
101170,"Hyaena hyaena"
101170,"Tetracerus quadricornis"
101170,"Moschus leucogaster"
101170,"Cuon alpinus"
101170,"Vulpes bengalensis"
101170,"Barbastella darjelingensis"
101170,"Plecotus wardi"
101170,"Plecotus homochrous"
101170,"Rusa unicolor"
101170,"Myotis formosus"
101170,"Bandicota bengalensis"
101170,"Bandicota indica"
101170,"Boselaphus tragocamelus"
101170,"Funambulus pennantii"
101170,"Mus booduga"
101170,"Mus terricolor"
101170,"Niviventer fulvescens"
101170,"Rattus tanezumi"
101170,"Rattus pyctoris"
101170,"Crocidura attenuata"
101170,"Capricornis sumatraensis"
101170,"Canis aureus"
101170,"Aonyx cinereus"
101170,"Ursus thibetanus"
101170,"Manis pentadactyla"
101170,"Apodemus pallipes"
101170,"Vulpes vulpes"
101170,"Mus musculus"
101170,"Felis chaus"
101170,"Panthera tigris"
101170,"Lutra lutra"
101170,"Prionailurus bengalensis"
101170,"Catopuma temminckii"
101170,"Canis lupus"
101170,"Macaca mulatta"
101170,"Martes flavigula"
101170,"Martes foina"
101170,"Mustela kathiah"
101170,"Mustela sibirica"
101170,"Paguma larvata"
101170,"Paradoxurus hermaphroditus"
101170,"Viverra zibetha"
101170,"Viverricula indica"
101170,"Pteropus medius"
101170,"Panthera pardus"
101171,"Naemorhedus goral"
101171,"Semnopithecus hector"
101171,"Semnopithecus schistaceus"
101171,"Macaca assamensis"
101171,"Macaca assamensis ssp. pelops"
101171,"Rhinoceros unicornis"
101171,"Rhinolophus ferrumequinum"
101171,"Myotis nipalensis"
101171,"Rhinolophus lepidus"
101171,"Rhinolophus macrotis"
101171,"Rhinolophus affinis"
101171,"Rhinolophus pusillus"
101171,"Rousettus leschenaultii"
101171,"Nyctalus montanus"
101171,"Lyroderma lyra"
101171,"Barbastella leucomelas"
101171,"Scotophilus heathii"
101171,"Myotis muricola"
101171,"Murina huttoni"
101171,"Hipposideros armiger"
101171,"Cynopterus sphinx"
101171,"Pipistrellus javanicus"
101171,"Pipistrellus coromandra"
101171,"Muntiacus vaginalis"
101171,"Suncus murinus"
101171,"Suncus etruscus"
101171,"Suncus stoliczkanus"
101171,"Mus cervicolor"
101171,"Tatera indica"
101171,"Niviventer niviventer"
101171,"Vandeleuria oleracea"
101171,"Sus scrofa"
101171,"Ochotona macrotis"
101171,"Hyaena hyaena"
101171,"Moschus leucogaster"
101171,"Cuon alpinus"
101171,"Vulpes bengalensis"
101171,"Barbastella darjelingensis"
101171,"Plecotus wardi"
101171,"Plecotus homochrous"
101171,"Rusa unicolor"
101171,"Myotis formosus"
101171,"Bandicota bengalensis"
101171,"Bandicota indica"
101171,"Boselaphus tragocamelus"
101171,"Funambulus pennantii"
101171,"Marmota himalayana"
101171,"Mus booduga"
101171,"Mus terricolor"
101171,"Niviventer fulvescens"
101171,"Rattus tanezumi"
101171,"Rattus pyctoris"
101171,"Crocidura attenuata"
101171,"Capricornis sumatraensis"
101171,"Canis aureus"
101171,"Aonyx cinereus"
101171,"Ursus thibetanus"
101171,"Manis pentadactyla"
101171,"Apodemus pallipes"
101171,"Vulpes vulpes"
101171,"Mus musculus"
101171,"Felis chaus"
101171,"Panthera tigris"
101171,"Lutra lutra"
101171,"Prionailurus bengalensis"
101171,"Catopuma temminckii"
101171,"Canis lupus"
101171,"Macaca mulatta"
101171,"Martes flavigula"
101171,"Martes foina"
101171,"Mustela kathiah"
101171,"Mustela sibirica"
101171,"Paguma larvata"
101171,"Paradoxurus hermaphroditus"
101171,"Viverra zibetha"
101171,"Viverricula indica"
101171,"Pteropus medius"
101171,"Panthera pardus"
101172,"Naemorhedus goral"
101172,"Semnopithecus hector"
101172,"Semnopithecus schistaceus"
101172,"Macaca assamensis"
101172,"Macaca assamensis ssp. pelops"
101172,"Rhinoceros unicornis"
101172,"Rhinolophus ferrumequinum"
101172,"Myotis nipalensis"
101172,"Rhinolophus lepidus"
101172,"Rhinolophus macrotis"
101172,"Rhinolophus affinis"
101172,"Rhinolophus pusillus"
101172,"Rousettus leschenaultii"
101172,"Nyctalus montanus"
101172,"Lyroderma lyra"
101172,"Barbastella leucomelas"
101172,"Scotophilus heathii"
101172,"Myotis muricola"
101172,"Murina huttoni"
101172,"Hipposideros armiger"
101172,"Cynopterus sphinx"
101172,"Pipistrellus javanicus"
101172,"Pipistrellus coromandra"
101172,"Hemitragus jemlahicus"
101172,"Muntiacus vaginalis"
101172,"Suncus murinus"
101172,"Suncus etruscus"
101172,"Suncus stoliczkanus"
101172,"Mus cervicolor"
101172,"Niviventer niviventer"
101172,"Vandeleuria oleracea"
101172,"Sus scrofa"
101172,"Ochotona macrotis"
101172,"Hyaena hyaena"
101172,"Moschus leucogaster"
101172,"Pseudois nayaur"
101172,"Cuon alpinus"
101172,"Vulpes bengalensis"
101172,"Barbastella darjelingensis"
101172,"Plecotus wardi"
101172,"Plecotus homochrous"
101172,"Rusa unicolor"
101172,"Myotis formosus"
101172,"Bandicota bengalensis"
101172,"Bandicota indica"
101172,"Funambulus pennantii"
101172,"Marmota himalayana"
101172,"Mus booduga"
101172,"Mus terricolor"
101172,"Niviventer fulvescens"
101172,"Rattus tanezumi"
101172,"Rattus pyctoris"
101172,"Crocidura attenuata"
101172,"Capricornis sumatraensis"
101172,"Canis aureus"
101172,"Aonyx cinereus"
101172,"Ursus thibetanus"
101172,"Manis pentadactyla"
101172,"Apodemus pallipes"
101172,"Vulpes vulpes"
101172,"Mus musculus"
101172,"Felis chaus"
101172,"Panthera tigris"
101172,"Lutra lutra"
101172,"Prionailurus bengalensis"
101172,"Catopuma temminckii"
101172,"Canis lupus"
101172,"Macaca mulatta"
101172,"Martes flavigula"
101172,"Martes foina"
101172,"Mustela kathiah"
101172,"Mustela sibirica"
101172,"Paguma larvata"
101172,"Paradoxurus hermaphroditus"
101172,"Viverra zibetha"
101172,"Viverricula indica"
101172,"Pteropus medius"
101172,"Panthera pardus"
101173,"Naemorhedus goral"
101173,"Semnopithecus hector"
101173,"Semnopithecus schistaceus"
101173,"Macaca assamensis"
101173,"Macaca assamensis ssp. pelops"
101173,"Rhinoceros unicornis"
101173,"Rhinolophus ferrumequinum"
101173,"Myotis nipalensis"
101173,"Rhinolophus lepidus"
101173,"Rhinolophus macrotis"
101173,"Rhinolophus affinis"
101173,"Rhinolophus pusillus"
101173,"Rousettus leschenaultii"
101173,"Nyctalus montanus"
101173,"Lyroderma lyra"
101173,"Barbastella leucomelas"
101173,"Scotophilus heathii"
101173,"Myotis muricola"
101173,"Murina huttoni"
101173,"Hipposideros armiger"
101173,"Cynopterus sphinx"
101173,"Pipistrellus javanicus"
101173,"Pipistrellus coromandra"
101173,"Hemitragus jemlahicus"
101173,"Muntiacus vaginalis"
101173,"Suncus murinus"
101173,"Suncus etruscus"
101173,"Suncus stoliczkanus"
101173,"Mus cervicolor"
101173,"Niviventer niviventer"
101173,"Vandeleuria oleracea"
101173,"Sus scrofa"
101173,"Ochotona macrotis"
101173,"Hyaena hyaena"
101173,"Vulpes ferrilata"
101173,"Moschus leucogaster"
101173,"Pseudois nayaur"
101173,"Cuon alpinus"
101173,"Vulpes bengalensis"
101173,"Barbastella darjelingensis"
101173,"Plecotus wardi"
101173,"Plecotus homochrous"
101173,"Rusa unicolor"
101173,"Myotis formosus"
101173,"Ailurus fulgens"
101173,"Bandicota bengalensis"
101173,"Bandicota indica"
101173,"Funambulus pennantii"
101173,"Marmota himalayana"
101173,"Mus booduga"
101173,"Mus terricolor"
101173,"Niviventer fulvescens"
101173,"Rattus tanezumi"
101173,"Rattus pyctoris"
101173,"Crocidura attenuata"
101173,"Capricornis sumatraensis"
101173,"Canis aureus"
101173,"Aonyx cinereus"
101173,"Ursus thibetanus"
101173,"Manis pentadactyla"
101173,"Apodemus pallipes"
101173,"Vulpes vulpes"
101173,"Mus musculus"
101173,"Felis chaus"
101173,"Panthera tigris"
101173,"Lutra lutra"
101173,"Prionailurus bengalensis"
101173,"Catopuma temminckii"
101173,"Canis lupus"
101173,"Macaca mulatta"
101173,"Martes flavigula"
101173,"Martes foina"
101173,"Mustela kathiah"
101173,"Mustela sibirica"
101173,"Paguma larvata"
101173,"Paradoxurus hermaphroditus"
101173,"Viverra zibetha"
101173,"Viverricula indica"
101173,"Pteropus medius"
101173,"Panthera pardus"
101174,"Naemorhedus goral"
101174,"Semnopithecus hector"
101174,"Semnopithecus schistaceus"
101174,"Macaca assamensis"
101174,"Macaca assamensis ssp. pelops"
101174,"Rhinoceros unicornis"
101174,"Rhinolophus ferrumequinum"
101174,"Myotis nipalensis"
101174,"Rhinolophus lepidus"
101174,"Rhinolophus macrotis"
101174,"Rhinolophus affinis"
101174,"Rhinolophus pusillus"
101174,"Rousettus leschenaultii"
101174,"Nyctalus montanus"
101174,"Lyroderma lyra"
101174,"Barbastella leucomelas"
101174,"Scotophilus heathii"
101174,"Myotis muricola"
101174,"Murina huttoni"
101174,"Hipposideros armiger"
101174,"Cynopterus sphinx"
101174,"Pipistrellus javanicus"
101174,"Pipistrellus coromandra"
101174,"Hemitragus jemlahicus"
101174,"Muntiacus vaginalis"
101174,"Suncus murinus"
101174,"Suncus etruscus"
101174,"Suncus stoliczkanus"
101174,"Mus cervicolor"
101174,"Niviventer niviventer"
101174,"Vandeleuria oleracea"
101174,"Sus scrofa"
101174,"Ochotona macrotis"
101174,"Ochotona roylii"
101174,"Hyaena hyaena"
101174,"Vulpes ferrilata"
101174,"Panthera uncia"
101174,"Moschus leucogaster"
101174,"Pseudois nayaur"
101174,"Cuon alpinus"
101174,"Vulpes bengalensis"
101174,"Barbastella darjelingensis"
101174,"Plecotus wardi"
101174,"Plecotus homochrous"
101174,"Rusa unicolor"
101174,"Myotis formosus"
101174,"Ailurus fulgens"
101174,"Bandicota bengalensis"
101174,"Bandicota indica"
101174,"Funambulus pennantii"
101174,"Marmota himalayana"
101174,"Niviventer fulvescens"
101174,"Rattus tanezumi"
101174,"Rattus pyctoris"
101174,"Crocidura attenuata"
101174,"Capricornis sumatraensis"
101174,"Canis aureus"
101174,"Aonyx cinereus"
101174,"Ursus thibetanus"
101174,"Manis pentadactyla"
101174,"Apodemus pallipes"
101174,"Vulpes vulpes"
101174,"Mus musculus"
101174,"Felis chaus"
101174,"Panthera tigris"
101174,"Lutra lutra"
101174,"Prionailurus bengalensis"
101174,"Catopuma temminckii"
101174,"Canis lupus"
101174,"Macaca mulatta"
101174,"Martes flavigula"
101174,"Martes foina"
101174,"Mustela kathiah"
101174,"Mustela sibirica"
101174,"Paguma larvata"
101174,"Paradoxurus hermaphroditus"
101174,"Viverra zibetha"
101174,"Viverricula indica"
101174,"Pteropus medius"
101174,"Panthera pardus"
101175,"Naemorhedus goral"
101175,"Semnopithecus hector"
101175,"Semnopithecus schistaceus"
101175,"Macaca assamensis"
101175,"Macaca assamensis ssp. pelops"
101175,"Rhinoceros unicornis"
101175,"Rhinolophus ferrumequinum"
101175,"Myotis nipalensis"
101175,"Rhinolophus lepidus"
101175,"Rhinolophus macrotis"
101175,"Rhinolophus affinis"
101175,"Rhinolophus pusillus"
101175,"Rousettus leschenaultii"
101175,"Nyctalus montanus"
101175,"Lyroderma lyra"
101175,"Barbastella leucomelas"
101175,"Scotophilus heathii"
101175,"Myotis muricola"
101175,"Murina huttoni"
101175,"Hipposideros armiger"
101175,"Cynopterus sphinx"
101175,"Pipistrellus javanicus"
101175,"Pipistrellus coromandra"
101175,"Hemitragus jemlahicus"
101175,"Muntiacus vaginalis"
101175,"Suncus murinus"
101175,"Suncus etruscus"
101175,"Suncus stoliczkanus"
101175,"Mus cervicolor"
101175,"Niviventer niviventer"
101175,"Vandeleuria oleracea"
101175,"Sus scrofa"
101175,"Ochotona macrotis"
101175,"Ochotona roylii"
101175,"Hyaena hyaena"
101175,"Vulpes ferrilata"
101175,"Moschus leucogaster"
101175,"Pseudois nayaur"
101175,"Cuon alpinus"
101175,"Vulpes bengalensis"
101175,"Barbastella darjelingensis"
101175,"Plecotus wardi"
101175,"Plecotus homochrous"
101175,"Rusa unicolor"
101175,"Myotis formosus"
101175,"Ailurus fulgens"
101175,"Bandicota bengalensis"
101175,"Bandicota indica"
101175,"Funambulus pennantii"
101175,"Marmota himalayana"
101175,"Niviventer fulvescens"
101175,"Rattus tanezumi"
101175,"Rattus pyctoris"
101175,"Crocidura attenuata"
101175,"Capricornis sumatraensis"
101175,"Canis aureus"
101175,"Aonyx cinereus"
101175,"Ursus thibetanus"
101175,"Manis pentadactyla"
101175,"Apodemus pallipes"
101175,"Vulpes vulpes"
101175,"Mus musculus"
101175,"Felis chaus"
101175,"Lutra lutra"
101175,"Prionailurus bengalensis"
101175,"Catopuma temminckii"
101175,"Canis lupus"
101175,"Macaca mulatta"
101175,"Martes flavigula"
101175,"Martes foina"
101175,"Mustela kathiah"
101175,"Mustela sibirica"
101175,"Paguma larvata"
101175,"Paradoxurus hermaphroditus"
101175,"Viverra zibetha"
101175,"Viverricula indica"
101175,"Pteropus medius"
101175,"Panthera pardus"
101176,"Naemorhedus goral"
101176,"Semnopithecus hector"
101176,"Semnopithecus schistaceus"
101176,"Macaca assamensis"
101176,"Macaca assamensis ssp. pelops"
101176,"Rhinoceros unicornis"
101176,"Rhinolophus ferrumequinum"
101176,"Myotis nipalensis"
101176,"Rhinolophus lepidus"
101176,"Rhinolophus macrotis"
101176,"Rhinolophus affinis"
101176,"Rhinolophus pusillus"
101176,"Rousettus leschenaultii"
101176,"Nyctalus montanus"
101176,"Lyroderma lyra"
101176,"Barbastella leucomelas"
101176,"Scotophilus heathii"
101176,"Myotis muricola"
101176,"Murina huttoni"
101176,"Hipposideros armiger"
101176,"Cynopterus sphinx"
101176,"Pipistrellus javanicus"
101176,"Pipistrellus coromandra"
101176,"Hemitragus jemlahicus"
101176,"Muntiacus vaginalis"
101176,"Suncus murinus"
101176,"Suncus etruscus"
101176,"Suncus stoliczkanus"
101176,"Mus cervicolor"
101176,"Niviventer niviventer"
101176,"Vandeleuria oleracea"
101176,"Sus scrofa"
101176,"Ochotona macrotis"
101176,"Ochotona roylii"
101176,"Hyaena hyaena"
101176,"Vulpes ferrilata"
101176,"Moschus leucogaster"
101176,"Pseudois nayaur"
101176,"Cuon alpinus"
101176,"Vulpes bengalensis"
101176,"Barbastella darjelingensis"
101176,"Plecotus wardi"
